dataset_id,data,loja,produto,categoria,preco,promocao,estoque,quantidade_vendida,temperatura_prevista,receita_final
VAREJO_05,2026-01-30,LOJA_03,PROD_02,alimentos,18.35,0,156,44,29.2,807.4
VAREJO_05,2026-04-11,LOJA_04,PROD_08,limpeza,55.68,0,166,42,21.4,2338.56
VAREJO_05,2026-04-03,LOJA_02,PROD_07,limpeza,37.25,1,165,34,22.0,1266.5
VAREJO_05,2026-05-07,LOJA_04,PROD_10,utilidades,29.44,0,169,47,21.0,1383.68
VAREJO_05,2026-11-15,LOJA_04,PROD_02,alimentos,14.87,1,143,82,29.3,1219.34
VAREJO_05,2026-03-03,LOJA_02,PROD_05,higiene,27.88,0,167,32,26.7,892.16
VAREJO_05,2026-03-23,LOJA_02,PROD_09,utilidades,22.1,0,105,33,24.7,729.3
VAREJO_05,2026-11-18,LOJA_04,PROD_03,bebidas,7.54,0,160,46,28.1,346.84
VAREJO_05,2026-05-27,LOJA_03,PROD_02,alimentos,18.04,0,149,35,18.0,631.4
VAREJO_05,2026-12-15,LOJA_01,PROD_06,higiene,35.84,0,94,38,30.6,1361.92
VAREJO_05,2026-07-14,LOJA_01,PROD_03,bebidas,5.75,1,147,34,20.0,195.5
VAREJO_05,2026-09-03,LOJA_02,PROD_04,,10.2,1,144,55,18.2,561.0
VAREJO_05,2026-11-11,LOJA_02,PROD_07,,41.34,0,112,30,25.7,1240.2
VAREJO_05,2026-04-10,LOJA_03,PROD_09,utilidades,21.95,0,100,35,21.3,768.25
VAREJO_05,2026-05-03,LOJA_01,PROD_09,utilidades,21.52,0,131,26,23.5,559.52
VAREJO_05,2026-08-18,LOJA_02,PROD_02,alimentos,17.69,0,101,39,21.6,689.91
VAREJO_05,2026-04-24,LOJA_02,PROD_08,limpeza,,0,125,34,21.4,1835.66
VAREJO_05,2026-12-08,LOJA_01,PROD_06,higiene,34.92,0,148,37,30.9,1292.04
VAREJO_05,2026-04-27,LOJA_03,PROD_04,bebidas,9.92,0,145,31,20.9,307.52
VAREJO_05,2026-01-01,LOJA_04,PROD_04,bebidas,12.25,0,152,47,30.3,575.75
VAREJO_05,2026-02-14,LOJA_04,PROD_01,alimentos,11.95,,173,52,24.8,621.4
VAREJO_05,2026-10-24,LOJA_04,PROD_10,,29.14,nao,,61,28.7,1777.54
VAREJO_05,2026-07-21,LOJA_03,PROD_04,bebidas,10.62,0,99,41,19.8,435.42
VAREJO_05,2026-07-27,LOJA_02,PROD_07,limpeza,41.46,0,105,28,19.9,1160.88
VAREJO_05,2026-04-20,LOJA_03,PROD_07,limpeza,42.66,0,98,27,19.6,1151.82
VAREJO_05,2026-10-25,LOJA_03,PROD_02,alimentos,15.93,1,179,69,27.0,1099.17
VAREJO_05,2026-10-15,LOJA_02,PROD_02,alimentos,17.14,0,95,47,27.3,805.58
VAREJO_05,2026-04-16,LOJA_01,PROD_09,utilidades,22.81,0,117,22,24.2,501.82
VAREJO_05,2026-09-01,LOJA_01,PROD_07,limpeza,42.22,0,177,30,22.7,1266.6
VAREJO_05,2026-05-30,LOJA_03,PROD_02,alimentos,18.1,0,95,37,,669.7
VAREJO_05,2026-03-14,LOJA_01,PROD_02,alimentos,16.44,1,114,50,27.9,822.0
VAREJO_05,2026-05-22,LOJA_01,PROD_02, ALIMENTOS ,18.11,0,136,22,16.4,398.42
VAREJO_05,2026-08-13,LOJA_03,PROD_10,utilidades,25.9,1,139,69,19.1,1787.1
VAREJO_05,2026-06-20,LOJA_02,PROD_08,limpeza,55.01,0,177,33,12.3,1815.33
VAREJO_05,2026-01-30,LOJA_04,PROD_10,utilidades,30.35,0,143,57,29.9,1729.95
VAREJO_05,2026-02-27,LOJA_02,PROD_08,,55.25,0,141,30,28.0,1657.5
VAREJO_05,2026-07-13,LOJA_03,PROD_08,limpeza,54.68,0,94,32,18.9,1749.76
VAREJO_05,2026-09-20,LOJA_01,PROD_07,,42.47,0,147,39,20.9,1656.33
VAREJO_05,2026-10-10,LOJA_01,PROD_05,higiene,28.47,0,139,43,26.0,1224.21
VAREJO_05,2026-10-01,LOJA_02,PROD_05,higiene,27.8,0,90,44,24.8,1223.2
VAREJO_05,2026-05-13,LOJA_01,PROD_10,utilidades,30.3,0,145,27,23.1,818.1
VAREJO_05,2026-05-25,LOJA_04,PROD_09,utilidades,22.52,0,149,40,19.3,900.8
VAREJO_05,2026-07-14,LOJA_04,PROD_06,,31.75,1,99,63,18.5,2000.25
VAREJO_05,2026-01-09,LOJA_01,PROD_02,alimentos,19.62,0,127,42,,824.04
VAREJO_05,2026-01-21,LOJA_03,PROD_07,limpeza,41.69,0,143,38,30.9,1584.22
VAREJO_05,2026-03-11,LOJA_03,PROD_01,alimentos,9.52,1,114,51,22.8,485.52
VAREJO_05,2026-01-14,LOJA_04,PROD_06,higiene,30.52,1,115,64,32.6,1953.28
VAREJO_05,25/09/2026,LOJA_03,PROD_02,alimentos,17.73,0,156,50,23.5,886.5
VAREJO_05,2026-12-03,LOJA_03,PROD_08,limpeza,54.49,0,165,46,29.3,2506.54
VAREJO_05,2026-08-09,LOJA_03,PROD_03,bebidas,7.29,0,107,51,19.5,371.79
VAREJO_05,2026-09-12,LOJA_02,PROD_02,,18.9,0,93,52,20.1,982.8
VAREJO_05,2026-06-16,LOJA_03,PROD_10,utilidades,30.67,0,132,40,16.0,1226.8
VAREJO_05,2026-02-21,LOJA_03,PROD_09,utilidades,22.04,0,137,47,25.2,1035.88
VAREJO_05,2026-12-11,LOJA_02,PROD_04,bebidas,8.96,1,112,41,28.2,367.36
VAREJO_05,2026-03-11,LOJA_03,PROD_03,bebidas,6.72,0,148,36,25.2,241.92
VAREJO_05,2026-04-01,LOJA_01,PROD_10,utilidades,30.81,0,154,31,23.8,955.11
VAREJO_05,2026-04-18,LOJA_03,PROD_08,limpeza,55.29,0,111,31,23.6,1713.99
VAREJO_05,21/08/2026,LOJA_01,PROD_08,limpeza,56.59,0,126,31,18.1,1754.29
VAREJO_05,2026-10-09,LOJA_04,PROD_04,bebidas,11.02,0,175,62,20.4,683.24
VAREJO_05,2026-08-18,LOJA_03,PROD_04,bebidas,11.51,0,114,40,21.4,460.4
VAREJO_05,2026-10-26,LOJA_02,PROD_06,higiene,29.41,1,179,54,26.9,1588.14
VAREJO_05,2026-01-18,LOJA_03,PROD_02,alimentos,19.1,0,97,56,29.5,1069.6
VAREJO_05,2026-10-15,LOJA_01,PROD_09,utilidades,21.36,0,138,40,26.8,854.4
VAREJO_05,2026-05-12,LOJA_04,PROD_07,,36.0,1,93,39,20.1,1404.0
VAREJO_05,2026-03-07,LOJA_02,PROD_05,higiene,28.5,0,137,31,24.9,883.5
VAREJO_05,2026-12-12,LOJA_01,PROD_05,higiene,27.58,0,90,34,31.8,937.72
VAREJO_05,2026-03-27,LOJA_01,PROD_08,limpeza,56.11,0,119,26,24.9,
VAREJO_05,2026-12-05,LOJA_02,PROD_10,utilidades,30.55,0,,57,27.8,1741.35
VAREJO_05,2026-09-13,LOJA_04,PROD_09,utilidades,22.96,0,110,62,21.1,1423.52
VAREJO_05,2026-12-08,LOJA_03,PROD_02,alimentos,19.45,0,162,47,28.7,914.15
VAREJO_05,2026-06-14,LOJA_03,PROD_10,utilidades,30.85,0,151,48,20.0,1480.8
VAREJO_05,2026-02-02,LOJA_03,PROD_03,bebidas,6.92,0,129,36,26.9,249.12
VAREJO_05,2026-03-12,LOJA_03,PROD_09,utilidades,22.3,0,171,39,25.5,869.7
VAREJO_05,2026-10-03,LOJA_01,PROD_06,higiene,35.14,0,178,41,20.5,1440.74
VAREJO_05,2026-06-27,LOJA_03,PROD_10,utilidades,29.38,0,164,37,17.2,1087.06
VAREJO_05,2026-07-08,LOJA_02,PROD_08,limpeza,,0,118,31,18.6,
VAREJO_05,2026-06-11,LOJA_01,PROD_06,higiene,30.87,1,167,38,17.4,1173.06
VAREJO_05,2026-12-27,LOJA_01,PROD_05, HIGIENE ,28.43,0,103,37,29.6,1051.91
VAREJO_05,2026-01-30,LOJA_02,PROD_04,bebidas,9.04,1,111,53,24.2,479.12
VAREJO_05,2026-08-17,LOJA_04,PROD_01,alimentos,10.84,0,,48,,520.32
VAREJO_05,2026-06-02,LOJA_02,PROD_09,utilidades,21.3,0,170,25,20.8,532.5
VAREJO_05,2026-04-30,LOJA_04,PROD_02,alimentos,18.17,0,158,43,20.6,781.31
VAREJO_05,2026-03-24,LOJA_01,PROD_09,utilidades,22.12,0,123,27,25.5,597.24
VAREJO_05,2026-09-28,LOJA_03,PROD_01,alimentos,10.88,1,169,55,24.9,598.4
VAREJO_05,2026-08-23,LOJA_02,PROD_07,limpeza,41.29,0,93,42,20.4,1734.18
VAREJO_05,2026-02-11,LOJA_01,PROD_02,alimentos,17.15,0,128,37,,634.55
VAREJO_05,2026-09-25,LOJA_01,PROD_08,limpeza,47.81,1,91,61,26.4,2916.41
VAREJO_05,2026-09-03,LOJA_03,PROD_05,higiene,27.99,0,158,43,20.3,1203.57
VAREJO_05,2026-11-20,LOJA_02,PROD_02,alimentos,15.0,1,119,62,29.4,930.0
VAREJO_05,2026-12-26,LOJA_04,PROD_03,bebidas,6.72,,93,42,29.8,282.24
VAREJO_05,2026-03-19,LOJA_04,PROD_06,higiene,29.53,1,135,64,26.1,1889.92
VAREJO_05,2026-06-11,LOJA_03,PROD_07,limpeza,35.49,1,95,37,17.4,1313.13
VAREJO_05,2026-10-26,LOJA_02,PROD_05,higiene,27.7,0,153,40,,1108.0
VAREJO_05,2026-09-18,LOJA_03,PROD_02,,18.86,0,108,53,23.8,
VAREJO_05,2026-11-26,LOJA_01,PROD_07,limpeza,42.47,0,134,30,30.2,1274.1
VAREJO_05,2026-04-12,LOJA_03,PROD_08,limpeza,46.64,1,158,51,24.8,2378.64
VAREJO_05,2026-01-29,LOJA_01,PROD_07,limpeza,41.77,0,110,27,26.5,1127.79
VAREJO_05,2026-07-18,LOJA_01,PROD_03,bebidas,7.45,0,90,26,17.4,193.7
VAREJO_05,2026-07-11,LOJA_03,PROD_02,,17.85,0,179,49,19.7,874.65
VAREJO_05,15/05/2026,LOJA_04,PROD_06,higiene,34.67,,143,39,20.4,1352.13
VAREJO_05,2026-11-15,LOJA_03,PROD_07, LIMPEZA ,42.62,0,172,44,28.1,1875.28
VAREJO_05,2026-03-09,LOJA_04,PROD_07,limpeza,42.46,0,163,37,27.1,1571.02
VAREJO_05,2026-01-12,LOJA_02,PROD_05,higiene,24.67,1,107,49,28.0,1208.83
VAREJO_05,2026-05-25,LOJA_02,PROD_04,bebidas,9.15,1,108,40,21.0,366.0
VAREJO_05,2026-02-27,LOJA_04,PROD_06,higiene,35.61,0,154,53,27.6,1887.33
VAREJO_05,2026-01-18,LOJA_01,PROD_08,limpeza,55.02,0,100,37,24.7,2035.74
VAREJO_05,2026-07-31,LOJA_01,PROD_01,alimentos,13.08,0,110,24,19.5,313.92
VAREJO_05,08/02/2026,LOJA_04,PROD_01,alimentos,12.14,0,161,50,30.5,607.0
VAREJO_05,2026-05-02,LOJA_03,PROD_10,utilidades,30.4,0,94,44,,1337.6
VAREJO_05,2026-11-21,LOJA_01,PROD_09,utilidades,22.45,0,132,34,28.8,
VAREJO_05,2026-12-29,LOJA_02,PROD_05,higiene,"27,38",0,,37,29.6,1013.06
VAREJO_05,2026-01-04,LOJA_02,PROD_07,limpeza,42.42,0,122,38,28.4,1611.96
VAREJO_05,2026-04-16,LOJA_04,PROD_05,higiene,24.62,1,147,51,22.1,1255.62
VAREJO_05,2026-02-12,LOJA_01,PROD_03,bebidas,6.93,0,150,30,26.6,207.9
VAREJO_05,2026-05-22,LOJA_04,PROD_10,utilidades,25.06,1,174,52,19.1,1303.12
VAREJO_05,2026-01-03,LOJA_04,PROD_02,alimentos,17.66,0,175,60,30.5,1059.6
VAREJO_05,2026-06-18,LOJA_03,PROD_10,utilidades,26.84,1,131,56,19.4,1503.04
VAREJO_05,2026-06-23,LOJA_02,PROD_10,utilidades,25.49,1,102,47,20.7,1198.03
VAREJO_05,2026-11-01,LOJA_02,PROD_04,bebidas,10.25,0,92,45,29.5,461.25
VAREJO_05,2026-04-27,LOJA_04,PROD_06,higiene,34.0,0,100,45,22.0,1530.0
VAREJO_05,2026-06-29,LOJA_01,PROD_05,higiene,28.85,0,108,23,22.1,663.55
VAREJO_05,2026-12-29,LOJA_02,PROD_09,utilidades,18.15,1,151,56,30.5,1016.4
VAREJO_05,2026-08-08,LOJA_01,PROD_04,bebidas,9.23,1,162,53,16.1,489.19
VAREJO_05,2026-09-20,LOJA_01,PROD_09,utilidades,21.07,,148,47,23.4,990.29
VAREJO_05,2026-09-06,LOJA_01,PROD_03,bebidas,6.01,0,143,33,18.5,198.33
VAREJO_05,2026-08-13,LOJA_01,PROD_09,utilidades,18.71,1,175,44,24.4,823.24
VAREJO_05,2026-11-19,LOJA_03,PROD_06,higiene,35.29,0,110,49,25.7,1729.21
VAREJO_05,2026-01-01,LOJA_01,PROD_09,utilidades,22.3,0,119,28,31.5,624.4
VAREJO_05,2026-09-18,LOJA_04,PROD_09,utilidades,20.2,1,148,61,24.5,1232.2
VAREJO_05,2026-05-29,LOJA_02,PROD_03,bebidas,7.61,0,169,12,17.7,91.32
VAREJO_05,2026-12-20,LOJA_03,PROD_06,,34.15,0,99,49,28.9,1673.35
VAREJO_05,2026-01-08,LOJA_01,PROD_05,,27.68,0,104,34,,941.12
VAREJO_05,2026-12-10,LOJA_01,PROD_08,limpeza,55.43,0,131,35,29.3,1940.05
VAREJO_05,2026-12-14,LOJA_01,PROD_05,higiene,28.03,0,153,29,30.0,812.87
VAREJO_05,2026-07-16,LOJA_01,PROD_09,utilidades,21.08,0,,27,18.0,569.16
VAREJO_05,2026-08-31,LOJA_02,PROD_07,,41.95,0,9999,33,21.1,1384.35
VAREJO_05,2026-07-02,LOJA_02,PROD_05,higiene,28.09,0,151,30,18.4,842.7
VAREJO_05,2026-10-31,LOJA_03,PROD_04,bebidas,10.45,1,162,67,27.4,700.15
VAREJO_05,2026-11-30,LOJA_04,PROD_06,higiene,35.42,0,93,58,25.5,2054.36
VAREJO_05,2026-11-07,LOJA_04,PROD_08,limpeza,55.08,0,155,55,25.9,3029.4
VAREJO_05,2026-11-24,LOJA_02,PROD_05,higiene,27.41,0,166,31,25.0,849.71
VAREJO_05,2026-07-07,LOJA_04,PROD_01,alimentos,12.86,0,166,40,18.0,514.4
VAREJO_05,2026-06-21,LOJA_03,PROD_10,utilidades,-99.00,0,161,43,17.5,1271.94
VAREJO_05,2026-01-17,LOJA_02,PROD_07,limpeza,42.89,0,117,35,27.4,1501.15
VAREJO_05,2026-09-16,LOJA_03,PROD_06,higiene,36.1,0,165,51,25.2,1841.1
VAREJO_05,2026-06-15,LOJA_04,PROD_05,higiene,27.43,0,161,35,18.1,960.05
VAREJO_05,2026-08-23,LOJA_01,PROD_07,limpeza,40.77,0,108,35,21.3,1426.95
VAREJO_05,2026-10-02,LOJA_03,PROD_02,alimentos,17.63,0,,52,,916.76
VAREJO_05,2026-11-05,LOJA_02,PROD_08,limpeza,,0,169,35,28.2,1936.2
VAREJO_05,2026-12-02,LOJA_02,PROD_07,limpeza,41.68,0,179,31,27.7,1292.08
VAREJO_05,2026-08-25,LOJA_04,PROD_05, HIGIENE ,27.68,0,114,49,23.4,1356.32
VAREJO_05,2026-08-17,LOJA_04,PROD_07,limpeza,40.73,0,106,38,21.6,1547.74
VAREJO_05,2026-11-26,LOJA_01,PROD_06,,,0,174,35,27.9,1236.9
VAREJO_05,2026-09-10,LOJA_04,PROD_08,limpeza,55.8,0,173,50,22.2,2790.0
VAREJO_05,2026-10-18,LOJA_02,PROD_02,alimentos,17.16,0,168,49,24.7,840.84
VAREJO_05,2026-04-24,LOJA_01,PROD_02,alimentos,17.23,0,106,26,21.7,447.98
VAREJO_05,2026-11-03,LOJA_01,PROD_09,utilidades,22.19,0,122,43,29.2,954.17
VAREJO_05,2026-09-18,LOJA_02,PROD_03,bebidas,5.8,1,149,51,25.4,295.8
VAREJO_05,2026-07-21,LOJA_01,PROD_09,utilidades,22.31,0,169,28,17.9,624.68
VAREJO_05,2026-09-10,LOJA_04,PROD_01,alimentos,11.6,1,119,55,21.2,638.0
VAREJO_05,2026-10-13,LOJA_01,PROD_06,higiene,29.96,,134,48,28.0,1438.08
VAREJO_05,2026-09-09,LOJA_04,PROD_09,utilidades,22.49,0,171,55,22.1,1236.95
VAREJO_05,2026-10-14,LOJA_01,PROD_03,bebidas,6.27,1,99,38,24.1,238.26
VAREJO_05,2026-07-24,LOJA_04,PROD_08,limpeza,55.15,0,162,42,16.7,2316.3
VAREJO_05,2026-04-18,LOJA_01,PROD_06,higiene,35.79,0,157,27,,966.33
VAREJO_05,2026-03-21,LOJA_03,PROD_05,higiene,28.39,0,147,39,22.7,1107.21
VAREJO_05,2026-12-12,LOJA_02,PROD_01,alimentos,12.38,0,131,48,28.7,594.24
VAREJO_05,2026-03-28,LOJA_03,PROD_09,utilidades,22.73,0,122,44,24.2,1000.12
VAREJO_05,2026-02-15,LOJA_03,PROD_09,utilidades,17.86,1,179,55,28.0,982.3
VAREJO_05,2026-01-14,LOJA_04,PROD_04,bebidas,9.3,1,141,65,31.8,604.5
VAREJO_05,2026-12-25,LOJA_03,PROD_08,limpeza,48.76,sim,123,57,31.6,2779.32
VAREJO_05,2026-12-31,LOJA_03,PROD_10,utilidades,30.18,,148,50,31.8,1509.0
VAREJO_05,2026-09-08,LOJA_03,PROD_06,,,1,114,65,24.3,1998.75
VAREJO_05,2026-03-12,LOJA_03,PROD_07,limpeza,42.58,0,112,29,25.3,1234.82
VAREJO_05,2026-05-13,LOJA_03,PROD_08,limpeza,54.59,,167,34,20.0,
VAREJO_05,2026-01-08,LOJA_04,PROD_08,limpeza,47.26,1,106,73,29.3,3449.98
VAREJO_05,2026-04-24,LOJA_04,PROD_08,limpeza,47.8,1,154,47,24.1,2246.6
VAREJO_05,2026-02-10,LOJA_03,PROD_04,bebidas,11.15,0,121,31,25.4,345.65
VAREJO_05,2026-10-04,LOJA_03,PROD_03,bebidas,8.19,0,172,51,22.6,417.69
VAREJO_05,2026-11-21,LOJA_04,PROD_04,bebidas,11.33,0,137,55,28.5,623.15
VAREJO_05,2026-01-02,LOJA_01,PROD_01,alimentos,"11,03",1,179,50,29.3,551.5
VAREJO_05,2026-05-17,LOJA_04,PROD_05,higiene,27.16,0,151,36,21.3,977.76
VAREJO_05,2026-09-24,LOJA_04,PROD_10,utilidades,30.55,0,136,55,26.0,1680.25
VAREJO_05,2026-05-25,LOJA_03,PROD_01,alimentos,10.69,1,,37,,395.53
VAREJO_05,2026-03-26,LOJA_04,PROD_06,higiene,34.67,0,119,50,23.0,1733.5
VAREJO_05,2026-10-07,LOJA_04,PROD_03,bebidas,6.86,0,114,45,23.7,308.7
VAREJO_05,2026-03-16,LOJA_02,PROD_07,limpeza,41.83,0,136,19,25.9,794.77
VAREJO_05,2026-07-11,LOJA_04,PROD_09,utilidades,22.24,0,133,51,14.5,1134.24
VAREJO_05,2026-02-05,LOJA_04,PROD_03,bebidas,7.18,nao,154,36,32.1,258.48
VAREJO_05,2026-02-21,LOJA_03,PROD_10,utilidades,29.96,0,129,55,28.9,
VAREJO_05,2026-02-03,LOJA_01,PROD_03,bebidas,6.06,0,125,27,30.0,163.62
VAREJO_05,2026-12-08,LOJA_04,PROD_09,utilidades,,0,157,60,30.2,1339.8
VAREJO_05,2026-07-28,LOJA_01,PROD_02,alimentos,,0,112,30,20.4,533.4
VAREJO_05,2026-06-10,LOJA_01,PROD_08,limpeza,54.67,0,174,25,,1366.75
VAREJO_05,2026-03-06,LOJA_02,PROD_05,higiene,27.2,0,114,36,28.1,979.2
VAREJO_05,2026-11-15,LOJA_01,PROD_09,utilidades,22.07,0,163,41,29.0,904.87
VAREJO_05,2026-08-14,LOJA_04,PROD_03,bebidas,,0,161,46,21.6,257.14
VAREJO_05,2026-04-02,LOJA_04,PROD_05,higiene,28.11,0,93,39,24.2,1096.29
VAREJO_05,2026-09-18,LOJA_03,PROD_08,limpeza,54.3,0,104,50,20.2,2715.0
VAREJO_05,2026-02-24,LOJA_03,PROD_01,alimentos,12.95,0,167,40,27.5,518.0
VAREJO_05,2026-12-08,LOJA_02,PROD_03,bebidas,6.48,0,166,36,27.0,233.28
VAREJO_05,2026-06-26,LOJA_03,PROD_08,,46.47,1,178,51,16.4,2369.97
VAREJO_05,2026-07-23,LOJA_02,PROD_02,alimentos,17.99,0,168,37,21.2,665.63
VAREJO_05,2026-12-06,LOJA_02,PROD_05,higiene,28.24,0,123,41,29.6,1157.84
VAREJO_05,2026-12-12,LOJA_03,PROD_01,alimentos,11.14,nao,,55,29.9,612.7
VAREJO_05,2026-10-09,LOJA_01,PROD_07,,41.87,,152,31,23.6,1297.97
VAREJO_05,2026-08-15,LOJA_03,PROD_08,,47.07,1,100,68,19.4,3200.76
VAREJO_05,2026-10-07,LOJA_02,PROD_09,utilidades,,1,130,53,25.8,1005.41
VAREJO_05,03/10/2026,LOJA_01,PROD_03,bebidas,6.34,0,126,40,23.1,253.6
VAREJO_05,2026-11-06,LOJA_01,PROD_05,higiene,,0,91,43,26.2,1205.29
VAREJO_05,2026-04-16,LOJA_03,PROD_07, LIMPEZA ,43.27,0,96,29,21.8,1254.83
VAREJO_05,2026-08-11,LOJA_01,PROD_04,bebidas,10.17,0,149,31,21.0,
VAREJO_05,2026-05-18,LOJA_02,PROD_10,utilidades,29.49,0,97,31,21.7,914.19
VAREJO_05,2026-10-14,LOJA_02,PROD_02,alimentos,18.21,0,176,41,25.8,746.61
VAREJO_05,2026-05-19,LOJA_04,PROD_05,higiene,28.55,0,158,30,18.7,856.5
VAREJO_05,2026-05-18,LOJA_03,PROD_02,,18.74,0,155,25,18.6,468.5
VAREJO_05,2026-11-05,LOJA_01,PROD_10,utilidades,30.77,0,97,44,27.0,1353.88
VAREJO_05,2026-08-22,LOJA_04,PROD_07,limpeza,,0,95,47,,1944.86
VAREJO_05,2026-10-24,LOJA_03,PROD_03,bebidas,6.92,0,,44,,304.48
VAREJO_05,2026-11-27,LOJA_04,PROD_06,higiene,30.99,1,122,61,,1890.39
VAREJO_05,2026-10-12,LOJA_02,PROD_08,limpeza,55.03,0,140,45,,2476.35
VAREJO_05,2026-12-26,LOJA_04,PROD_02,,17.65,,124,60,30.2,1059.0
VAREJO_05,2026-01-27,LOJA_02,PROD_08,limpeza,55.8,0,101,38,30.9,2120.4
VAREJO_05,2026-07-12,LOJA_03,PROD_08,limpeza,46.45,1,98,58,17.2,2694.1
VAREJO_05,2026-05-29,LOJA_03,PROD_04,bebidas,10.96,,175,35,21.5,383.6
VAREJO_05,2026-11-24,LOJA_04,PROD_01,alimentos,12.9,0,176,46,28.9,593.4
VAREJO_05,2026-03-01,LOJA_02,PROD_02,,,0,156,43,26.7,796.36
VAREJO_05,2026-10-17,LOJA_02,PROD_01,alimentos,11.11,0,169,43,23.2,477.73
VAREJO_05,2026-02-18,LOJA_02,PROD_03,bebidas,5.97,1,155,40,29.2,238.8
VAREJO_05,2026-11-07,LOJA_02,PROD_02,alimentos,18.13,0,147,55,29.1,997.15
VAREJO_05,2026-08-18,LOJA_03,PROD_10,utilidades,30.18,0,101,45,20.8,1358.1
VAREJO_05,2026-01-21,LOJA_02,PROD_05,higiene,28.69,0,132,44,32.7,1262.36
VAREJO_05,2026-07-30,LOJA_01,PROD_02,alimentos,14.97,1,101,36,18.6,538.92
VAREJO_05,2026-10-07,LOJA_01,PROD_05,higiene,25.07,1,147,40,26.6,1002.8
VAREJO_05,2026-05-12,LOJA_04,PROD_06,higiene,,0,96,37,18.2,
VAREJO_05,2026-08-11,LOJA_01,PROD_07,limpeza,42.02,,125,20,19.2,840.4
VAREJO_05,2026-10-27,LOJA_03,PROD_09,utilidades,18.91,1,127,50,27.7,945.5
VAREJO_05,2026-01-16,LOJA_02,PROD_02,alimentos,15.67,1,129,67,31.1,1049.89
VAREJO_05,2026-04-09,LOJA_01,PROD_05,higiene,27.12,0,152,20,24.4,542.4
VAREJO_05,2026-10-30,LOJA_02,PROD_10,,25.73,1,171,59,25.8,1518.07
VAREJO_05,2026-09-15,LOJA_04,PROD_10,utilidades,24.8,1,177,76,21.1,1884.8
VAREJO_05,2026-04-05,LOJA_03,PROD_09,utilidades,21.85,0,105,46,22.7,1005.1
VAREJO_05,2026-10-23,LOJA_03,PROD_10,,25.33,1,119,63,23.5,1595.79
VAREJO_05,2026-07-20,LOJA_03,PROD_01,alimentos,12.32,0,116,33,16.6,406.56
VAREJO_05,2026-06-15,LOJA_04,PROD_02,alimentos,18.29,0,156,32,16.2,585.28
VAREJO_05,2026-09-01,LOJA_03,PROD_07, LIMPEZA ,43.47,0,,30,19.4,1304.1
VAREJO_05,2026-06-16,LOJA_01,PROD_09,utilidades,22.55,0,133,23,19.4,
VAREJO_05,2026-04-17,LOJA_03,PROD_06,higiene,34.56,0,130,33,25.3,1140.48
VAREJO_05,2026-01-22,LOJA_02,PROD_01,alimentos,9.96,1,123,56,28.1,557.76
VAREJO_05,2026-10-18,LOJA_03,PROD_10, UTILIDADES ,,0,153,57,25.4,1686.06
VAREJO_05,2026-01-20,LOJA_04,PROD_02,alimentos,16.24,1,176,68,25.7,1104.32
VAREJO_05,2026-09-26,LOJA_02,PROD_08,limpeza,55.16,0,138,45,22.3,2482.2
VAREJO_05,2026-10-12,LOJA_03,PROD_05,higiene,27.93,0,158,51,27.2,1424.43
VAREJO_05,2026-09-17,LOJA_04,PROD_03,bebidas,6.79,0,,48,21.3,
VAREJO_05,2026-12-18,LOJA_03,PROD_08,limpeza,54.77,0,96,44,30.7,2409.88
